case_id,date_opened,case_status,last_action_date,date_closed,case_request,city,state,latitude,longitude
505993,2025-08-07T00:00:00.000,Closed,2025-08-08T00:00:00.000,2025-08-08T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.865214,-122.2737615
506002,2025-08-07T00:00:00.000,Closed,2025-08-08T00:00:00.000,2025-08-08T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.87308,-122.268798
506007,2025-08-07T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Mattress Program,Berkeley,CA,37.86921,-122.246325
506018,2025-08-07T00:00:00.000,Open,2025-08-07T00:00:00.000,,Parking Meter Repair,Berkeley,CA,37.872981,-122.2684875
506035,2025-08-07T00:00:00.000,Closed,2025-08-08T00:00:00.000,2025-08-08T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.871029897237,-122.269446364594
506049,2025-08-07T00:00:00.000,Closed,2025-08-08T00:00:00.000,2025-08-08T00:00:00.000,Street Lights - Repair,Berkeley,CA,37.867593162924024,-122.26751171236911
506058,2025-08-08T00:00:00.000,Open,2025-08-08T00:00:00.000,,Illegal Dumping - City Property,Berkeley,CA,37.876896,-122.2666695
506069,2025-08-08T00:00:00.000,Closed,2025-08-08T00:00:00.000,2025-08-08T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.865495232082,-122.256128113828
506079,2025-08-08T00:00:00.000,Closed,2025-10-30T00:00:00.000,2025-10-30T00:00:00.000,Tree Pruning,Berkeley,CA,37.877229,-122.269311
506100,2025-08-08T00:00:00.000,Closed,2025-08-08T00:00:00.000,2025-08-08T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.867356,-122.27292
506153,2025-08-08T00:00:00.000,In Progress,2025-09-04T00:00:00.000,,Facilities Electrical,Berkeley,CA,37.870056,-122.2732215
506156,2025-08-08T00:00:00.000,Closed,2025-08-10T00:00:00.000,2025-08-10T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864368,-122.250528
506173,2025-08-08T00:00:00.000,Closed,2025-08-09T00:00:00.000,2025-08-09T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.867356,-122.27292
506183,2025-08-08T00:00:00.000,Open,2025-08-08T00:00:00.000,,Engineering - Paving Issue,Berkeley,CA,37.865724657376,-122.253916265738
506187,2025-08-08T00:00:00.000,Closed,2025-08-09T00:00:00.000,2025-08-09T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864758048350581,-122.26981195627678
506188,2025-08-08T00:00:00.000,Closed,2025-08-09T00:00:00.000,2025-08-09T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864381310099709,-122.26987521771606
506216,2025-08-08T00:00:00.000,Open,2025-08-08T00:00:00.000,,Noise Complaint,Berkeley,CA,37.876356,-122.2680735
506231,2025-08-08T00:00:00.000,Open,2025-08-08T00:00:00.000,,HVAC Systems,Berkeley,CA,37.870056,-122.2732215
506244,2025-08-09T00:00:00.000,Closed,2025-08-09T00:00:00.000,2025-08-09T00:00:00.000,Abandoned Vehicle,Berkeley,CA,37.88352,-122.26779
506255,2025-08-09T00:00:00.000,Closed,2025-08-27T00:00:00.000,2025-08-27T00:00:00.000,Play Structures Repairs,Berkeley,CA,37.873681450868169,-122.27164454090344
506256,2025-08-09T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.881546183382582,-122.27394329604127
506271,2025-08-09T00:00:00.000,Open,2025-08-11T00:00:00.000,,Noise Complaint,Berkeley,CA,37.864996,-122.2608908
506273,2025-08-10T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863369,-122.2576335
506277,2025-08-10T00:00:00.000,Closed,2025-08-12T00:00:00.000,2025-08-12T00:00:00.000,Pressure Washing,Berkeley,CA,37.875807,-122.260608
506279,2025-08-10T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Parking Enforcement - Request for Enforcement,Berkeley,CA,37.87060850830261,-122.27068450436538
506286,2025-08-10T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.87871600221689,-122.27398083215314
506290,2025-08-10T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Abandoned Vehicle,Berkeley,CA,37.86723,-122.2729065
506299,2025-08-11T00:00:00.000,Open,2025-08-11T00:00:00.000,,TNC AR10.2,Berkeley,CA,37.866536986517,-122.272470988517
506303,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.86723,-122.2729065
506331,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864368,-122.262795
506337,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.877742,-122.263128
506340,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.877715,-122.263299
506342,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.862298,-122.2709625
506363,2025-08-11T00:00:00.000,Closed,2025-08-18T00:00:00.000,2025-08-18T00:00:00.000,Tree Pruning,Berkeley,CA,37.878273,-122.2703145
506370,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.866177,-122.264541
506430,2025-08-11T00:00:00.000,Open,2025-08-11T00:00:00.000,,Miscellaneous - Engineering,Berkeley,CA,37.871983678825,-122.268478708851
506434,2025-08-11T00:00:00.000,Closed,2026-01-07T00:00:00.000,2026-01-07T00:00:00.000,Tree Pruning,Berkeley,CA,37.871983678825,-122.268478708851
506443,2025-08-11T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Mattress Program,Berkeley,CA,37.862316,-122.2533855
506456,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Missed Trash Pickup - Commercial,Berkeley,CA,37.868058,-122.266332
506488,2025-08-11T00:00:00.000,In Progress,2025-08-11T00:00:00.000,,Sewer Maintenance,Berkeley,CA,37.880172,-122.26833
506567,2025-08-11T00:00:00.000,Closed,2025-08-11T00:00:00.000,2025-08-11T00:00:00.000,Abandoned Vehicle,Berkeley,CA,37.878624,-122.2648155
506571,2025-08-11T00:00:00.000,Closed,2025-08-12T00:00:00.000,2025-08-12T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.87785,-122.2718895
506573,2025-08-11T00:00:00.000,Closed,2025-08-12T00:00:00.000,2025-08-12T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863711,-122.2714665
506599,2025-08-12T00:00:00.000,In Progress,2025-08-13T00:00:00.000,,Street Lights - Repair,Berkeley,CA,37.876107697782437,-122.27362408617702
506625,2025-08-12T00:00:00.000,Closed,2025-08-12T00:00:00.000,2025-08-12T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864881,-122.2674885
506650,2025-08-12T00:00:00.000,Closed,2025-08-12T00:00:00.000,2025-08-12T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.877535,-122.2639515
506655,2025-08-12T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Mattress Program,Berkeley,CA,37.868499,-122.2481925
506667,2025-08-12T00:00:00.000,Closed,2025-08-19T00:00:00.000,2025-08-19T00:00:00.000,Tree Health Concerns - Insects and Disease,Berkeley,CA,37.874952,-122.2725105
506778,2025-08-12T00:00:00.000,Closed,2026-01-16T00:00:00.000,2026-01-16T00:00:00.000,Tree Removal,Berkeley,CA,37.881432,-122.2597215
506779,2025-08-12T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Mattress Program,Berkeley,CA,37.878318,-122.2664985
506789,2025-08-12T00:00:00.000,Open,2025-11-21T00:00:00.000,,Bus Bench Repair,Berkeley,CA,37.862391168165416,-122.24747725131228
506801,2025-08-12T00:00:00.000,Closed,2025-08-13T00:00:00.000,2025-08-13T00:00:00.000,Miscellaneous,Berkeley,CA,37.870180980318736,-122.26849401519947
506804,2025-08-12T00:00:00.000,Closed,2025-08-13T00:00:00.000,2025-08-13T00:00:00.000,Miscellaneous,Berkeley,CA,37.872645927459907,-122.27134464418032
506808,2025-08-13T00:00:00.000,Open,2025-08-13T00:00:00.000,,Noise Complaint,Berkeley,CA,37.875933,-122.2552755
506811,2025-08-13T00:00:00.000,Closed,2025-08-13T00:00:00.000,2025-08-13T00:00:00.000,Miscellaneous,Berkeley,CA,37.873089,-122.267331
506824,2025-08-13T00:00:00.000,Closed,2025-08-13T00:00:00.000,2025-08-13T00:00:00.000,Missed Trash Pickup - Commercial,Berkeley,CA,37.878894,-122.2707285
506866,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Pressure Washing,Berkeley,CA,37.873629,-122.272686
506870,2025-08-13T00:00:00.000,Open,2025-08-13T00:00:00.000,,Encampment Complaint,Berkeley,CA,37.869808284988856,-122.27137024603272
506919,2025-08-13T00:00:00.000,Closed,2025-08-13T00:00:00.000,2025-08-13T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.868726196259,-122.273696725575
506935,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864539,-122.2630065
506939,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.866348,-122.273955
506945,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Pressure Washing,Berkeley,CA,37.869984,-122.270562
506964,2025-08-13T00:00:00.000,Closed,2025-09-04T00:00:00.000,2025-09-04T00:00:00.000,Facilities Electrical,Berkeley,CA,37.870083,-122.2718535
506969,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863153,-122.268879
506985,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.867491,-122.2729335
506995,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863648,-122.264838
507000,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Parking Enforcement - Request for Enforcement,Berkeley,CA,37.870722350840488,-122.27068169641308
507001,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.862982,-122.255343
507004,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.876473,-122.2680195
507005,2025-08-13T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.8624755,-122.259351
507006,2025-08-14T00:00:00.000,Open,2025-08-14T00:00:00.000,,Noise Complaint,Berkeley,CA,37.865727,-122.2539165
507011,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Hand Sweeping,Berkeley,CA,37.868778,-122.2727175
507013,2025-08-14T00:00:00.000,Open,2025-08-14T00:00:00.000,,Engineering - Paving Issue,Berkeley,CA,37.878372,-122.262885
507028,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.862559,-122.2571745
507030,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.868994,-122.2475985
507058,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.874848570465,-122.252497174488
507061,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.869367695015,-122.249820153936
507063,2025-08-14T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864512,-122.25888
507081,2025-08-14T00:00:00.000,Open,2025-08-14T00:00:00.000,,Parks Landscape Maintenance,Berkeley,CA,37.865949878582,-122.270084904216
507088,2025-08-14T00:00:00.000,Open,2025-08-14T00:00:00.000,,Encampment Complaint,Berkeley,CA,37.863517509357,-122.256335093937
507093,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.879425,-122.2698825
507106,2025-08-14T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Graffiti Abatement - Streets and Utilities,Berkeley,CA,37.868287669035816,-122.2590439622021
507110,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Miscellaneous Service Request,Berkeley,CA,37.871073,-122.2708005
507130,2025-08-14T00:00:00.000,Closed,2025-08-14T00:00:00.000,2025-08-14T00:00:00.000,Miscellaneous,Berkeley,CA,37.865949878582,-122.270084904216
507140,2025-08-14T00:00:00.000,Closed,2025-09-02T00:00:00.000,2025-09-02T00:00:00.000,Tree Pruning,Berkeley,CA,37.882566,-122.258007
507180,2025-08-14T00:00:00.000,Closed,2025-09-04T00:00:00.000,2025-09-04T00:00:00.000,Tree Pruning,Berkeley,CA,37.879884,-122.2590645
507216,2025-08-14T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Parking Enforcement - Request for Enforcement,Berkeley,CA,37.880821096790129,-122.25922646487581
507226,2025-08-15T00:00:00.000,Closed,2025-09-08T00:00:00.000,2025-09-08T00:00:00.000,Unknown Water,Berkeley,CA,37.862388,-122.255847
507239,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Pressure Washing,Berkeley,CA,37.872006412697,-122.2695544122
507245,2025-08-15T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.87245,-122.273091
507246,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.862732055919,-122.262831596129
507247,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864512,-122.25888
507249,2025-08-15T00:00:00.000,Open,2025-08-15T00:00:00.000,,Parking Meter Repair,Berkeley,CA,37.866570768906,-122.261015099899
507253,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.876032,-122.2657875
507263,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.862766,-122.250519
507264,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.878291,-122.261526
507266,2025-08-15T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Broken Branch or Tree,Berkeley,CA,37.862136,-122.2453215
507269,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.880928,-122.2579485
507279,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.879848,-122.270904
507283,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.876635,-122.2601355
507287,2025-08-15T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.86921,-122.246325
507297,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.870776,-122.273136
507302,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Miscellaneous - Transportation,Berkeley,CA,37.865020610914,-122.259297366845
507306,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.871181,-122.2719075
507307,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Direct Line General - 311,Berkeley,CA,37.866096,-122.252472
507335,2025-08-15T00:00:00.000,Closed,2025-08-25T00:00:00.000,2025-08-25T00:00:00.000,Potholes,Berkeley,CA,37.872207331900739,-122.27314635637677
507340,2025-08-15T00:00:00.000,Open,2025-08-15T00:00:00.000,,Miscellaneous,Berkeley,CA,37.864836,-122.254209
507348,2025-08-15T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864071,-122.256018
507349,2025-08-15T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864206,-122.256027
507360,2025-08-15T00:00:00.000,Closed,2025-08-16T00:00:00.000,2025-08-16T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864206,-122.256027
507414,2025-08-15T00:00:00.000,Closed,2025-08-15T00:00:00.000,2025-08-15T00:00:00.000,Sign Repair and Reinstallation,Berkeley,CA,37.879812,-122.257755
507417,2025-08-15T00:00:00.000,Closed,2026-03-06T00:00:00.000,2026-03-06T00:00:00.000,Overgrown Vegetation/Turf,Berkeley,CA,37.883403,-122.2576965
507454,2025-08-15T00:00:00.000,Open,2025-08-18T00:00:00.000,,Noise Complaint,Berkeley,CA,37.862865,-122.259726
507461,2025-08-16T00:00:00.000,Open,2025-08-18T00:00:00.000,,Vandalism in Parks,Berkeley,CA,37.869216601508,-122.269258848088
507472,2025-08-16T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.8639596,-122.2525262
507477,2025-08-16T00:00:00.000,Closed,2025-08-18T00:00:00.000,2025-08-18T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.8710597917984,-122.26869744787021
507478,2025-08-16T00:00:00.000,Open,2025-08-18T00:00:00.000,,Noise Complaint,Berkeley,CA,37.880498241819,-122.259557707271
507481,2025-08-17T00:00:00.000,Open,2025-08-18T00:00:00.000,,Sign Repair and Reinstallation,Berkeley,CA,37.862028964572659,-122.25246514517629
507489,2025-08-17T00:00:00.000,Open,2025-08-18T00:00:00.000,,Graffiti Abatement - Parks,Berkeley,CA,37.877280354923,-122.260593544069
507495,2025-08-17T00:00:00.000,Closed,2025-08-19T00:00:00.000,2025-08-19T00:00:00.000,Pressure Washing,Berkeley,CA,37.865734071069,-122.26750382763
507497,2025-08-17T00:00:00.000,Closed,2025-08-18T00:00:00.000,2025-08-18T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864368,-122.250528
507498,2025-08-17T00:00:00.000,Open,2025-08-18T00:00:00.000,,Noise Complaint,Berkeley,CA,37.868859,-122.2675065
507501,2025-08-17T00:00:00.000,Open,2025-08-18T00:00:00.000,,Noise Complaint,Berkeley,CA,37.867824,-122.249619
507503,2025-08-18T00:00:00.000,Open,2025-08-18T00:00:00.000,,Noise Complaint,Berkeley,CA,37.867784751366457,-122.26994817292625
507511,2025-08-18T00:00:00.000,Closed,2025-08-18T00:00:00.000,2025-08-18T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.862658,-122.265486
507529,2025-08-18T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.878318,-122.2664985
507571,2025-08-18T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Mattress Program,Berkeley,CA,37.863009,-122.2528365
507573,2025-08-18T00:00:00.000,Open,2025-08-18T00:00:00.000,,Sign Repair and Reinstallation,Berkeley,CA,37.879812,-122.257755
507575,2025-08-18T00:00:00.000,Closed,2025-08-18T00:00:00.000,2025-08-18T00:00:00.000,Pressure Washing,Berkeley,CA,37.877328,-122.26932
507580,2025-08-18T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.881513,-122.268654
507594,2025-08-18T00:00:00.000,Closed,2025-08-19T00:00:00.000,2025-08-19T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.866411,-122.2648065
507622,2025-08-18T00:00:00.000,Open,2025-08-18T00:00:00.000,,Living or Sleeping in Abandoned Vehicle,Berkeley,CA,37.868427,-122.2715295
507652,2025-08-18T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.874691,-122.2657245
507712,2025-08-18T00:00:00.000,Closed,2025-08-19T00:00:00.000,2025-08-19T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.87308,-122.268798
507741,2025-08-18T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Mattress Program,Berkeley,CA,37.878012,-122.270292
507744,2025-08-18T00:00:00.000,Closed,2025-08-19T00:00:00.000,2025-08-19T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863233414463345,-122.27364017675212
507751,2025-08-18T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Mattress Program,Berkeley,CA,37.87542,-122.266197
507760,2025-08-18T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Parking Meter Repair,Berkeley,CA,37.873568685216,-122.268629536403
507796,2025-08-18T00:00:00.000,Closed,2025-09-10T00:00:00.000,2025-09-10T00:00:00.000,Sewer Maintenance,Berkeley,CA,37.868697,-122.2675605
507817,2025-08-18T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Mattress Program,Berkeley,CA,37.866222,-122.2653825
507839,2025-08-18T00:00:00.000,Open,2025-08-19T00:00:00.000,,Noise Complaint,Berkeley,CA,37.86777,-122.2700625
507846,2025-08-18T00:00:00.000,Open,2025-08-19T00:00:00.000,,Blue or Red Zone Install,Berkeley,CA,37.862271,-122.268456
507854,2025-08-19T00:00:00.000,Closed,2025-08-20T00:00:00.000,2025-08-20T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.878219,-122.2621155
507855,2025-08-19T00:00:00.000,Closed,2025-08-20T00:00:00.000,2025-08-20T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.878633,-122.2608825
507856,2025-08-19T00:00:00.000,Closed,2025-08-20T00:00:00.000,2025-08-20T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.878625794858,-122.261383330791
507859,2025-08-19T00:00:00.000,Closed,2025-08-20T00:00:00.000,2025-08-20T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.877535,-122.262714
507862,2025-08-19T00:00:00.000,In Progress,2025-08-19T00:00:00.000,,Living or Sleeping in Abandoned Vehicle,Berkeley,CA,37.867356,-122.27292
507864,2025-08-19T00:00:00.000,Closed,2025-08-19T00:00:00.000,2025-08-19T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.86723,-122.2729065
507884,2025-08-19T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.870842240819,-122.270497872716
507895,2025-08-19T00:00:00.000,Open,2025-08-19T00:00:00.000,,Hand Sweeping,Berkeley,CA,37.8693,-122.2546185
507901,2025-08-19T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863189,-122.2624035
507909,2025-08-19T00:00:00.000,Closed,2025-09-08T00:00:00.000,2025-09-08T00:00:00.000,Sewer Maintenance,Berkeley,CA,37.866536986517,-122.272470988517
507915,2025-08-19T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.876896,-122.2666695
507965,2025-08-19T00:00:00.000,Closed,2025-08-21T00:00:00.000,2025-08-21T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.878066,-122.2671375
507966,2025-08-19T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.876896,-122.2666695
507967,2025-08-19T00:00:00.000,Open,2025-08-19T00:00:00.000,,Street Lights - Repair,Berkeley,CA,37.871029897237,-122.269446364594
507978,2025-08-19T00:00:00.000,Closed,2025-09-05T00:00:00.000,2025-09-05T00:00:00.000,Tree Planting,Berkeley,CA,37.881432,-122.2597215
508049,2025-08-19T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.8647895,-122.2697361
508058,2025-08-19T00:00:00.000,In Progress,2025-09-02T00:00:00.000,,Pedestrian Signals Repair,Berkeley,CA,37.868428403016,-122.268286441127
508059,2025-08-19T00:00:00.000,Open,2025-08-19T00:00:00.000,,TNC AR10.2,Berkeley,CA,37.877280354923,-122.260593544069
508068,2025-08-19T00:00:00.000,Closed,2025-08-26T00:00:00.000,2025-08-26T00:00:00.000,Graffiti Abatement - Building Maintenance,Berkeley,CA,37.869669,-122.2731495
508081,2025-08-19T00:00:00.000,Closed,2025-08-20T00:00:00.000,2025-08-20T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.879713,-122.2710885
508082,2025-08-19T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.863201434150135,-122.27354815651594
508083,2025-08-19T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.868392203063493,-122.2738782444852
508115,2025-08-20T00:00:00.000,Closed,2025-08-22T00:00:00.000,2025-08-22T00:00:00.000,Illegal Dumping - City Property,Berkeley,CA,37.864359,-122.2623405
508129,2025-08-20T00:00:00.000,Closed,2025-09-12T00:00:00.000,2025-09-12T00:00:00.000,Sewer Maintenance,Berkeley,CA,37.878723,-122.2651935
508168,2025-08-20T00:00:00.000,Open,2025-08-20T00:00:00.000,,Noise Complaint,Berkeley,CA,37.863846,-122.2523685
508174,2025-08-20T00:00:00.000,Closed,2025-08-20T00:00:00.000,2025-08-20T00:00:00.000,Abandoned Vehicle - Ready for PD (Parking Enforcement),Berkeley,CA,37.868427,-122.2715295
508187,2025-08-20T00:00:00.000,Closed,2025-08-27T00:00:00.000,2025-08-27T00:00:00.000,Tree Pruning,Berkeley,CA,37.863234,-122.260086
